iter	RMSE
1498	0.001927058176
1499	0.001926836141
1500	0.001926641511
1501	0.001925872235
1502	0.001925800678
1503	0.001925767452
1504	0.001925369888
1505	0.00192478589
1506	0.001923827051
1507	0.001923249893
1508	0.001923211219
1509	0.001922410077
1510	0.001921814873
1511	0.001921723754
1512	0.001921481035
1513	0.00192142319
1514	0.001920946096
1515	0.001920267615
1516	0.001920099552
1517	0.001919388417
1518	0.001918760633
1519	0.001918211021
1520	0.001918161162
1521	0.001917408229
1522	0.001916963382
1523	0.001916721357
1524	0.00191597942
1525	0.001915857476
1526	0.001915374942
1527	0.001914826103
1528	0.001914475876
1529	0.001913898112
1530	0.001913445179
1531	0.001912896723
1532	0.001912548741
1533	0.001912017163
1534	0.00191181644
1535	0.001911555193
1536	0.001911087083
1537	0.001910288678
1538	0.001909724537
1539	0.001909404389
1540	0.001908705234
1541	0.001908231705
1542	0.001908075335
1543	0.001907688084
1544	0.001906935209
1545	0.001906464679
1546	0.001906260735
1547	0.001905815334
1548	0.001905713772
1549	0.001905657743
1550	0.001905598262
1551	0.00190553851
1552	0.001905133308
1553	0.001904689817
1554	0.001903991957
1555	0.001903613877
1556	0.001903267937
1557	0.001903145003
1558	0.001902255667
1559	0.001901326303
1560	0.001900955893
1561	0.001900123684
1562	0.001899896455
1563	0.001899470486
1564	0.001899412817
1565	0.001899311807
1566	0.001899262663
1567	0.00189907401
1568	0.001898672639
1569	0.001898639171
1570	0.001897758978
1571	0.001897407358
1572	0.001896868829
1573	0.001896775901
1574	0.001896433329
1575	0.001895844912
1576	0.001895747592
1577	0.001895717818
1578	0.001895619201
1579	0.001895555678
1580	0.001894791891
1581	0.0018941026
1582	0.001893337044
1583	0.001893112736
1584	0.001892622445
1585	0.001892023442
1586	0.001891222668
1587	0.001890961457
1588	0.001890837572
1589	0.001890782201
1590	0.001890692088
1591	0.001889985332
1592	0.001889566828
1593	0.001889114903
1594	0.001888894013
1595	0.001888566624
1596	0.001887648591
1597	0.001887443775
1598	0.001887411509
1599	0.001887257401
1600	0.001887181522
1601	0.001886977388
1602	0.001886923714
1603	0.001886729751
1604	0.001886383456
1605	0.001885987485
1606	0.001885352062
1607	0.001885316619
1608	0.001885285633
1609	0.001885110874
1610	0.001884314592
1611	0.001884265786
1612	0.001883874928
1613	0.001883561639
1614	0.001882671164
1615	0.001881993915
1616	0.001881324826
1617	0.001881076644
1618	0.001880499358
1619	0.001880471227
1620	0.001880419757
1621	0.001880333478
1622	0.00187964748
1623	0.001879129676
1624	0.001878556821
1625	0.001878470711
1626	0.001878298823
1627	0.001877805173
1628	0.001877712501
1629	0.001877674764
1630	0.001877622897
1631	0.001877419696
1632	0.00187682208
1633	0.001876005778
1634	0.001875811112
1635	0.001875495629
1636	0.001874767062
1637	0.001874475019
1638	0.001873926407
1639	0.001873487457
1640	0.001873030767
1641	0.001872931915
1642	0.001872131391
1643	0.001871721684
1644	0.001871214295
1645	0.00187118494
1646	0.001871136335
1647	0.001870851753
1648	0.001870614803
1649	0.001870058775
1650	0.001869068253
1651	0.001868105648
1652	0.001867316604
1653	0.001866781725
1654	0.00186666392
1655	0.001866530074
1656	0.001866363344
1657	0.001866141859
1658	0.001865605427
1659	0.001864837698
1660	0.001863997984
1661	0.001863612422
1662	0.001863176906
1663	0.001862656987
1664	0.001861911254
1665	0.001861847673
1666	0.001861612877
1667	0.001861586502
1668	0.001860768
1669	0.001860647029
1670	0.001860301075
1671	0.00185995881
1672	0.001859592341
1673	0.001859377411
1674	0.001858882202
1675	0.001858412863
1676	0.00185831775
1677	0.001857432079
1678	0.001856655674
1679	0.001855873191
1680	0.001855815056
1681	0.001855262443
1682	0.001854504183
1683	0.0018542534
1684	0.001853928293
1685	0.001853858056
1686	0.001853079373
1687	0.001852635323
1688	0.001852211182
1689	0.001851732179
1690	0.001850987857
1691	0.001850664914
1692	0.001850631645
1693	0.00185021983
1694	0.001850187867
1695	0.001849792414
1696	0.001849764142
1697	0.001849153052
1698	0.001848618651
1699	0.001848034396
1700	0.001847972941
1701	0.001847537801
1702	0.001847031318
1703	0.001846960026
1704	0.001846307317
1705	0.00184562099
1706	0.001845559227
1707	0.001845143019
1708	0.001845087534
1709	0.001845012426
1710	0.00184496829
1711	0.001844713135
1712	0.00184463824
1713	0.001844611116
1714	0.001844118366
1715	0.001843903554
1716	0.001843342493
1717	0.001842730991
1718	0.001842430693
1719	0.00184225044
1720	0.001841619611
1721	0.001840936522
1722	0.001840690718
1723	0.0018402421
1724	0.001839699046
1725	0.001839096255
1726	0.001838692398
1727	0.001838423501
1728	0.001838375453
1729	0.001838348657
1730	0.001838290421
1731	0.001838104014
1732	0.001837389518
1733	0.001836817489
1734	0.001835965056
1735	0.001835399006
1736	0.00183502561
1737	0.001835001812
1738	0.001834368374
1739	0.001833841482
1740	0.001833547606
1741	0.001833166704
1742	0.001832801415
1743	0.001832405788
1744	0.001832364198
1745	0.001831670229
1746	0.001831176517
1747	0.00183069149
1748	0.001830109792
1749	0.001829536809
1750	0.001829070966
1751	0.001828650225
1752	0.001828142072
1753	0.001827804351
1754	0.001827407965
1755	0.001827123403
1756	0.001826523662
1757	0.001826200458
1758	0.001825906073
1759	0.001825172649
1760	0.001824680681
1761	0.001824241533
1762	0.001824078716
1763	0.001823633488
1764	0.001822922453
1765	0.001822235534
1766	0.00182198396
1767	0.001821905945
1768	0.001821603978
1769	0.001820936709
1770	0.001820291281
1771	0.001819483441
1772	0.001819423237
1773	0.001818593275
1774	0.001818248332
1775	0.00181819645
1776	0.001817902837
1777	0.001817381353
1778	0.001816880872
1779	0.001816365176
1780	0.001816208219
1781	0.001815558117
1782	0.001814943796
1783	0.001814583227
1784	0.001813651296
1785	0.00181355072
1786	0.001813157098
1787	0.001813131498
1788	0.001813056662
1789	0.001812900471
1790	0.001812435541
1791	0.001812292349
1792	0.001812131805
1793	0.001811655666
1794	0.001811412501
1795	0.001810961189
1796	0.001810649198
1797	0.001810016111
1798	0.001809381932
1799	0.001808678122
1800	0.001808597736
1801	0.001807912939
1802	0.001807805089
1803	0.0018077058
1804	0.001807681274
1805	0.001807609004
1806	0.001807559744
1807	0.001807294951
1808	0.001807244604
1809	0.001806778993
1810	0.001806386792
1811	0.001805487268
1812	0.001805432142
1813	0.00180494636
1814	0.001804898212
1815	0.001804379911
1816	0.001803800678
1817	0.001803477069
1818	0.001803389087
1819	0.001803125465
1820	0.001803041394
1821	0.001802155988
1822	0.001802075144
1823	0.0018020288
1824	0.001800821729
1825	0.001800653553
1826	0.001800174272
1827	0.001799897459
1828	0.001799669901
1829	0.001799629567
1830	0.001799569477
1831	0.001799188132
1832	0.001798307561
1833	0.001798080597
1834	0.001798056271
1835	0.001798021518
1836	0.001797998182
1837	0.001797783242
1838	0.001797421922
1839	0.001796988794
1840	0.001796525812
1841	0.00179577352
1842	0.001795422494
1843	0.001795273814
1844	0.001794612137
1845	0.001793696351
1846	0.001793457858
1847	0.001792976853
1848	0.001792295471
1849	0.001791680827
1850	0.001791070253
1851	0.001790669039
1852	0.001790181755
1853	0.001790126555
1854	0.001789637837
1855	0.001788839666
1856	0.001788375982
1857	0.001787904395
1858	0.001787544358
1859	0.00178669038
1860	0.001785910873
1861	0.001785373262
1862	0.001784894697
1863	0.001784619477
1864	0.001784169743
1865	0.001783253483
1866	0.001782740757
1867	0.001782206952
1868	0.001781696771
1869	0.001781638663
1870	0.001780912645
1871	0.001780371581
1872	0.001780224767
1873	0.0017798914
1874	0.001779589917
1875	0.001778937715
1876	0.001778572224
1877	0.001778070856
1878	0.001777848436
1879	0.001776874732
1880	0.001776564358
1881	0.001775895428
1882	0.001775579966
1883	0.001775310536
1884	0.001775287756
1885	0.001775167375
1886	0.001775089461
1887	0.001774891967
1888	0.001774414099
1889	0.00177404689
1890	0.00177342447
1891	0.001773151726
1892	0.001772501469
1893	0.001772296193
1894	0.001772243782
1895	0.001771913386
1896	0.001771474585
1897	0.001770945512
1898	0.001770274992
1899	0.001769641611
1900	0.001769619644
1901	0.001769184631
1902	0.001768731571
1903	0.001768575062
1904	0.00176815952
1905	0.001767556572
1906	0.001767126446
1907	0.001766810816
1908	0.001766735878
1909	0.001766707212
1910	0.001766658932
1911	0.001766299256
1912	0.001766254185
1913	0.001765127347
1914	0.001764724205
1915	0.0017644009
1916	0.001764144137
1917	0.001763687496
1918	0.001762980533
1919	0.001762455641
1920	0.001761735697
1921	0.001760910973
1922	0.001760850592
1923	0.001760534485
1924	0.001759733409
1925	0.00175945702
1926	0.00175921762
1927	0.001758671659
1928	0.001758324913
1929	0.001758299953
1930	0.001757541552
1931	0.001757429865
1932	0.001757391626
1933	0.001756966155
1934	0.001756927166
1935	0.001756568177
1936	0.001756061842
1937	0.001755471417
1938	0.001755205104
1939	0.001754370862
1940	0.001754329862
1941	0.001753853572
1942	0.001753808972
1943	0.001753548238
1944	0.001752889026
1945	0.001752363342
1946	0.001752336023
1947	0.00175227029
1948	0.001751959663
1949	0.001751922757
1950	0.00175159334
1951	0.001751441476
1952	0.001751090899
1953	0.001750859594
1954	0.001750342005
1955	0.001749595025
1956	0.001749186686
1957	0.00174902851
1958	0.00174820247
1959	0.001747672219
1960	0.001747628797
1961	0.00174748615
1962	0.001746914518
1963	0.001746767603
1964	0.001746438489
1965	0.00174640429
1966	0.001746258013
1967	0.001746237532
1968	0.001746217358
1969	0.001745491194
1970	0.001745157504
1971	0.00174445169
1972	0.001743928828
1973	0.001743250102
1974	0.001742565906
1975	0.001742345768
1976	0.001742098018
1977	0.001741931688
1978	0.001741537487
1979	0.001741481904
1980	0.001740854295
1981	0.001740563456
1982	0.001740179632
1983	0.001739824137
1984	0.001739753457
1985	0.001739262479
1986	0.001738920681
1987	0.00173860286
1988	0.001738038391
1989	0.001737965188
1990	0.001737600793
1991	0.001737451992
1992	0.001737182494
1993	0.001737133586
1994	0.001736631168
1995	0.001736379293
1996	0.001735890712
1997	0.001735727208
1998	0.001735252217
1999	0.001735031706
